Frequency=3500(MHz)

Phi 	Theta	     ETotal.dB	         E(Phi).AmpdB	    E(Theta).AmpdB	     E(Phi).Phase	     E(Theta).Phase
1.9896753473	2.14675498	-7.23810298986799	-28.0956159057433	-7.27389792148083	2.33338544129624	-2.02989757323648
1.9896753473	2.1991148575	-7.7342434972135	-34.2741914726523	-7.74388781784972	2.17041964108312	-2.00368105528127
1.9896753473	2.2514747351	-6.79415001922744	-35.1515579131739	-6.80049398281318	-2.89816842212052	-2.04990409937225
1.9896753473	2.3038346126	-5.79496294604332	-32.092989683581	-5.80516039194614	-2.84967335297816	-2.03898103056831
1.9896753473	2.3561944902	-5.6824381853181	-32.7067699712862	-5.69106364668638	2.46604237722043	-1.94286408565302
1.9896753473	2.4085543678	-5.96096379447324	-34.2392455954091	-5.96742448778793	3.13410180967469	-1.84702084679527
1.9896753473	2.4609142453	-6.54258454682638	-23.8417896242971	-6.62423145688535	-1.97092673085387	-1.80865119591833
1.9896753473	2.5132741229	-8.16774711669467	-22.2905128779377	-8.33916270933333	-1.57030101311502	-1.75190201024697
1.9896753473	2.5656340004	-10.4618585965438	-23.6952024666492	-10.673194791963	-0.637594340249174	-1.67019296667138
1.9896753473	2.617993878	-10.988632687379	-21.3516377073361	-11.4076847155013	-0.606992995531493	-1.8431962738961
1.9896753473	2.6703537556	-9.52758534067157	-19.2226246938193	-10.0204054164854	-1.41869620442878	-2.15879893034246
1.9896753473	2.7227136331	-10.0838153752233	-20.9103894438377	-10.4585545914291	-2.23275503224501	-2.24090357489534
1.9896753473	2.7750735107	-13.2043789079073	-21.0104884119158	-13.9912886413847	2.29984558131996	-1.89376602591915
1.9896753473	2.8274333882	-13.2276268147821	-20.5497104780222	-14.1174591074071	1.41634889078242	-1.34844108162023
1.9896753473	2.8797932658	-12.4634617908427	-20.4568194919303	-13.2141176070614	-0.63005165205946	-1.44889453466828
1.9896753473	2.9321531434	-12.7437128350483	-16.3063776176643	-15.2640404810398	-1.31453053085427	-1.6787136183303
1.9896753473	2.9845130209	-18.6351266087356	-21.0491966472268	-22.3367374526375	-2.55261987540216	-1.08748257706419
1.9896753473	3.0368728985	-13.1016024940755	-16.5724674162115	-15.6955307167728	2.82056670586059	-0.0230002090559913
1.9896753473	3.089232776	-10.8491586066928	-19.5705073781059	-11.4751573602505	-3.03747293571377	0.110744131271389
1.9896753473	3.1415926536	-9.35775266326061	-21.491563129156	-9.63193551217865	-2.34544763274669	0.457412092691609
2.0420352248	-3.1415926536	-9.35855282626449	-19.9521382304255	-9.75491591956414	0.739039287175076	-2.68880671010254
2.0420352248	-3.089232776	-7.09505102317628	-17.849904102012	-7.47631222493109	-0.157575981714906	-2.2560266530776
2.0420352248	-3.0368728985	-5.63974609157429	-12.8561085496392	-6.55398195391102	-0.24885733855943	-2.06659576032258
2.0420352248	-2.9845130209	-6.54729473208394	-13.2511608923934	-7.59089264687584	0.510135293913854	-2.16404944702752
2.0420352248	-2.9321531434	-5.85933716467615	-12.7499698892641	-6.85356129529727	1.51890900055535	-2.41849678628484
2.0420352248	-2.8797932658	-3.68505392994819	-17.608481284812	-3.86468952496098	2.5376471741415	-2.38267836279008
2.0420352248	-2.8274333882	-1.36837357699612	-15.6766993516124	-1.53248217125765	-1.64051859501811	-2.1813659220761
2.0420352248	-2.7750735107	-0.445309525379676	-12.5329474758089	-0.722518470572457	-0.725798666680751	-2.00187582990181
2.0420352248	-2.7227136331	-0.890829224476654	-13.0807645290514	-1.16137955781387	0.192576639638275	-1.89128174541251
2.0420352248	-2.6703537556	-1.61565745512361	-15.2216159949077	-1.80922424608016	0.961960737189623	-1.81992694646847
2.0420352248	-2.617993878	-1.64335507945126	-20.4007102990078	-1.70155947168461	1.30427792203797	-1.74254424847476
2.0420352248	-2.5656340004	-1.04633467415831	-18.6193799608959	-1.12294808930371	0.572434319060416	-1.69458670851437
2.0420352248	-2.5132741229	-0.759066619723631	-13.1297347360637	-1.01825311882717	0.432984118830007	-1.69343593755058
2.0420352248	-2.4609142453	-1.4567848422813	-13.1886204289362	-1.75850147332772	0.308816009848225	-1.65248148201152
2.0420352248	-2.4085543678	-2.5178237528239	-15.7298548295889	-2.73022546174265	-0.121032142740712	-1.48197373845485
2.0420352248	-2.3561944902	-2.6916916832376	-16.5600439075732	-2.87366854061326	-0.424572300944022	-1.31420245077533
2.0420352248	-2.3038346126	-2.62305833553161	-18.8736699809732	-2.72727169474305	-0.301805430521322	-1.33846723131246
2.0420352248	-2.2514747351	-2.927535777323	-24.7680474820912	-2.95605635971149	0.0660844399691917	-1.44596718300683
2.0420352248	-2.1991148575	-3.65138378049706	-25.5041593277346	-3.6798236746221	0.606140611091034	-1.4118755949748
2.0420352248	-2.14675498	-3.84820065024205	-18.9818514498382	-3.98345916205975	0.370679454654349	-1.19739869545409
2.0420352248	-2.0943951024	-2.9789830647874	-16.3451292710975	-3.18380213815638	0.0141750190059228	-1.06074103388918
2.0420352248	-2.0420352248	-2.32440436273417	-18.9159910226659	-2.42066075402511	-0.585530027309459	-1.10602591954236
2.0420352248	-1.9896753473	-2.47402406348034	-24.825904468792	-2.49936734328925	-1.72633983435158	-1.20749974127054
2.0420352248	-1.9373154697	-3.82086804906081	-25.997968485978	-3.84725522777935	2.32050041192321	-1.26160359537048
2.0420352248	-1.8849555922	-5.9355973854642	-19.2782481776053	-6.14155430246439	1.40643435985974	-1.19624024288029
2.0420352248	-1.8325957146	-7.18919943375534	-19.6155133279776	-7.44498706106401	1.09927621228457	-0.986192180851948
2.0420352248	-1.780235837	-6.6665246668807	-22.7394606977912	-6.77514481640472	1.13234728317968	-0.840186471875455
2.0420352248	-1.7278759595	-6.17799372741742	-21.0555505850264	-6.32160529305227	1.15832769228159	-0.824499103396953
2.0420352248	-1.6755160819	-6.76363698573375	-18.6613541307893	-7.05366040700144	0.891972408598863	-0.778389676683955
2.0420352248	-1.6231562044	-7.39750493790767	-20.4066475179474	-7.62032980812186	0.721777575347679	-0.581667243160891
2.0420352248	-1.5707963268	-6.65345053779904	-27.1950375365112	-6.69195841539301	1.38440196662251	-0.422568217484728
2.0420352248	-1.5184364492	-5.84523702134534	-24.0958659885588	-5.91069919349092	2.31323579341244	-0.452519292563681
2.0420352248	-1.4660765717	-6.09837683960413	-28.1742484235639	-6.12538823515348	2.4676922154709	-0.543578663515287
2.0420352248	-1.4137166941	-6.78058280643445	-32.5808193806896	-6.79202034061845	-1.91450169811524	-0.543005992234872
2.0420352248	-1.3613568166	-7.2194013872015	-28.3062911984497	-7.25334761615625	-2.3582184064721	-0.465915412555609
2.0420352248	-1.308996939	-7.85560281193426	-24.5817970216838	-7.94888976074076	2.80210262989956	-0.474033655014593
2.0420352248	-1.2566370614	-9.19094760970278	-23.9123296777447	-9.33990870979578	2.31002563399359	-0.589547066634275
2.0420352248	-1.2042771839	-10.8211653150744	-32.2517388286636	-10.8525193703417	2.04489076981228	-0.637849874738019
2.0420352248	-1.1519173063	-11.9476609341094	-35.3135127928025	-11.9677149539641	-2.50473790215312	-0.487950842863498
2.0420352248	-1.0995574288	-12.6416336201192	-25.7947286153245	-12.857010536191	-2.93254082824881	-0.275589720320598
2.0420352248	-1.0471975512	-13.2837739028282	-22.2839391642853	-13.8681018405403	3.05649837935744	-0.112439789348462
2.0420352248	-0.9948376736	-13.4622045216783	-22.3841214884065	-14.0579186545591	2.85984074354145	-0.00138597287642614
2.0420352248	-0.9424777961	-13.2058847787053	-24.5615972216663	-13.5359595124232	2.7111451272709	0.0511921516235934
2.0420352248	-0.8901179185	-13.567100160205	-28.9575154307238	-13.6944786638646	2.97137209048796	0.074244648011298
2.0420352248	-0.837758041	-14.1929226578602	-28.1537474026486	-14.3709860268685	-2.41100103730668	0.0961815533306944
2.0420352248	-0.7853981634	-13.9466245950183	-24.6114631441358	-14.3362395097242	-2.5171721597119	0.114183904171551
2.0420352248	-0.7330382858	-13.3101438306223	-21.6362956640789	-14.0007698230944	-3.0328179663362	0.138430777984673
2.0420352248	-0.6806784083	-13.3686234378247	-19.9383365586719	-14.4493881916925	3.03125341834801	0.183058919635406
2.0420352248	-0.6283185307	-14.3850216092511	-21.2962371456265	-15.3739665033395	3.069027936482	0.17609376367733
2.0420352248	-0.5759586532	-15.5356774534417	-23.6202097176014	-16.2693428950764	3.04061068527647	0.0442057103750143
2.0420352248	-0.5235987756	-17.0751521484277	-23.1134133722228	-18.31866833562	2.76618867977775	-0.0307817005085337
2.0420352248	-0.47123889804	-19.0552067469512	-22.186985243214	-21.9473338419776	2.72876238127515	0.434208126704351
2.0420352248	-0.41887902048	-18.3856473225681	-24.0554159214717	-19.7585722366981	2.94282071823268	0.992504774862814
2.0420352248	-0.36651914292	-18.0607174130222	-26.6541880031149	-18.7068849217863	3.07513181865625	0.810930493948815
2.0420352248	-0.31415926536	-19.7819877701563	-25.1095907540823	-21.2893365727433	2.85156753440243	0.52396622080187
2.0420352248	-0.2617993878	-19.7458563116933	-21.4968328592954	-24.5370094027252	2.88808467535926	1.46164906256327
2.0420352248	-0.20943951024	-14.5459554580069	-19.6703831863138	-16.1404799228666	3.05741522969541	1.97303582274729
2.0420352248	-0.15707963268	-13.2473672055664	-19.9957879861014	-14.2789414026722	3.11045272291011	1.96903509093534
2.0420352248	-0.10471975512	-16.6957891221921	-22.4429920755613	-18.0402720140971	3.03564921797939	2.23474412439728
2.0420352248	-0.05235987756	-17.6295256318606	-27.0391047577438	-18.1579460084437	3.0864010142727	3.04949004070985
2.0420352248	-4.4408920985E-16	-14.1491364208377	-31.3026031440356	-14.233596954593	-2.86984342776229	2.99682685585412
2.0420352248	0.05235987756	-11.8430976986126	-29.2030039818657	-11.9236008015809	-0.110577571632049	-0.39391688260348
2.0420352248	0.10471975512	-11.3287573152857	-23.2300491180828	-11.6185339769661	-0.386054842812797	-0.445926219636939
2.0420352248	0.15707963268	-11.9030946123352	-20.7786911244417	-12.5056606790843	-0.309540431001092	-0.410443652468352
2.0420352248	0.20943951024	-12.1660234192966	-21.831760291621	-12.6623779718047	-0.16322021567469	-0.562379413019328
2.0420352248	0.2617993878	-11.0565280868465	-26.1942344864236	-11.1916583636254	-0.197255506630573	-0.747428740802799
2.0420352248	0.31415926536	-9.99438396635812	-31.2189914557296	-10.0272666047739	-0.768415750884159	-0.721426233716742
2.0420352248	0.36651914292	-9.80339032458185	-30.7016613813797	-9.83884952672204	-1.07525280446409	-0.635802744704491
2.0420352248	0.41887902048	-9.94667083314483	-28.3713112657953	-10.0095432414211	-0.946066939047768	-0.692590008251856
2.0420352248	0.47123889804	-9.54921907128139	-26.2416489643882	-9.64324204641454	-1.03368411162992	-0.819098090670973
2.0420352248	0.5235987756	-9.02249942950423	-25.8559359247727	-9.1134870060862	-1.23793718696831	-0.823972674420471
2.0420352248	0.5759586532	-8.98531405983934	-27.0839024510747	-9.05312686352764	-1.26827554589271	-0.794822388089833
2.0420352248	0.6283185307	-9.14371960146707	-27.3042593196787	-9.21056450452123	-0.899422862880448	-0.895469138866239
2.0420352248	0.6806784083	-8.78346810585772	-25.898322182719	-8.86869036616929	-0.528514495525584	-1.04080353050294
2.0420352248	0.7330382858	-8.41675242951709	-28.1665935101488	-8.46300231323814	-0.226148240047821	-1.06400662321621
2.0420352248	0.7853981634	-8.48934786504241	-39.6742516232062	-8.49265505609665	0.840866445064249	-1.04528612251384
2.0420352248	0.837758041	-8.59696100010233	-33.444357196207	-8.6112090983728	3.07252268121861	-1.12317916707483
2.0420352248	0.8901179185	-8.23162043488634	-30.2138494936834	-8.25922244910031	-2.24411997901784	-1.24519932275355
2.0420352248	0.9424777961	-7.74001703103123	-27.4553742690106	-7.78663759581717	-1.36356862881726	-1.30518916147547
2.0420352248	0.9948376736	-7.50825240243052	-25.7345202847742	-7.57408561149132	-0.844684328053678	-1.34821020680889
2.0420352248	1.0471975512	-7.29505156927072	-27.1955018434531	-7.33971690850656	-0.613089449699656	-1.40986527343441
2.0420352248	1.0995574288	-6.90269979741047	-33.4008370489855	-6.91243751962272	-0.500056047328358	-1.42773645650561
2.0420352248	1.1519173063	-6.62548351552993	-40.4864777179221	-6.62726907436893	-0.334259099917654	-1.41332700422352
2.0420352248	1.2042771839	-6.7373748756491	-32.6045478991437	-6.74863725122521	-0.567285700493331	-1.46441900897277
2.0420352248	1.2566370614	-6.97525159923103	-27.5744540393354	-7.01324976124561	-0.656847682663882	-1.56730082533653
2.0420352248	1.308996939	-7.07274054027153	-30.2980078109318	-7.0934559220493	-0.544965688852714	-1.57463654326459
2.0420352248	1.3613568166	-6.92501812013517	-35.5475256281585	-6.93098616292739	0.701870057121809	-1.48788011698987
2.0420352248	1.4137166941	-6.76065564896205	-29.1353737473228	-6.78586562253392	0.704341382497597	-1.48895020775873
2.0420352248	1.4660765717	-6.73611472791756	-24.2773673142456	-6.81329608407625	0.263711834462266	-1.61208863170879
2.0420352248	1.5184364492	-6.72534028587405	-24.4015329498616	-6.80013995216806	0.182941559339203	-1.68696692778144
2.0420352248	1.5707963268	-6.86782794854628	-35.7644096354194	-6.87343076316625	0.133403694147275	-1.63856061133836
2.0420352248	1.6231562044	-7.32732134369975	-31.3608446478735	-7.34451195132733	-2.11508513855154	-1.60900615881699
2.0420352248	1.6755160819	-8.37249199283787	-28.6756262557759	-8.41318350902802	-1.43654033224757	-1.71632566494983
2.0420352248	1.7278759595	-8.99074001196919	-29.4586420385962	-9.02990979136536	-0.478264508126115	-1.87555388375054
2.0420352248	1.780235837	-8.40211350844764	-34.1757141034227	-8.41362149973215	-0.283961858058084	-1.9041268017861
2.0420352248	1.8325957146	-7.55908512323477	-26.8729364301521	-7.6102479830817	-1.30125481582442	-1.85988373001763
2.0420352248	1.8849555922	-7.78962170319591	-20.8175021113276	-8.0114623318221	-0.840896668643165	-1.86844461968246
2.0420352248	1.9373154697	-8.768672439731	-18.460066379647	-9.2619307727188	-0.070654653642511	-1.97816722619782
2.0420352248	1.9896753473	-8.48338078136135	-17.7948898731326	-9.02465330331609	0.670439815310848	-2.1263397465638
2.0420352248	2.0420352248	-7.14853443775399	-19.9971744440173	-7.37997580668361	1.40194986683587	-2.16113416221586
2.0420352248	2.0943951024	-6.60426309979208	-23.182258304076	-6.70082458106679	2.18460662217003	-2.10424212900347
2.0420352248	2.14675498	-7.36804241351433	-27.5846283292856	-7.4095569115521	2.43823892292556	-2.01912026914624
2.0420352248	2.1991148575	-7.84305112419387	-34.0825886621899	-7.85338699920207	2.26734854243769	-1.9937853911058
2.0420352248	2.2514747351	-6.89416869572153	-33.0085260609766	-6.90480719555657	-2.88097586100375	-2.04097979044163
2.0420352248	2.3038346126	-5.90153764534532	-29.0326443468732	-5.92270817568822	-2.82395730230026	-2.03126007815384
2.0420352248	2.3561944902	-5.78981085003855	-30.4278507240528	-5.8047638302438	2.84517215747088	-1.93586914681242
2.0420352248	2.4085543678	-6.06300168797195	-31.0706858304621	-6.0767326911075	-2.93658539573236	-1.84140914701838
2.0420352248	2.4609142453	-6.66702195882814	-22.9427442045587	-6.77062727833551	-2.01555338878838	-1.80514553146695
2.0420352248	2.5132741229	-8.33446884072614	-21.7852186089736	-8.53524373482205	-1.61554145949049	-1.75328544902104
2.0420352248	2.5656340004	-10.6375710999605	-23.519877492306	-10.8671771876023	-0.694181440616774	-1.68242596496823
2.0420352248	2.617993878	-11.0806084130256	-21.3643299818405	-11.5077730963826	-0.642354427652134	-1.86902698688569
2.0420352248	2.6703537556	-9.54322006980223	-19.2445872826741	-10.0352803783613	-1.4763269816381	-2.17993556896979
2.0420352248	2.7227136331	-10.0240039833921	-20.4983176680433	-10.4319380769986	-2.30337527319555	-2.24953392582417
2.0420352248	2.7750735107	-12.9353559360439	-20.8264142446785	-13.7055869549904	2.33247276417461	-1.89121397762828
2.0420352248	2.8274333882	-12.9926371891074	-21.1454256160189	-13.7138567851739	1.4154578767664	-1.37829872578005
2.0420352248	2.8797932658	-12.2224527061723	-20.0336532434961	-13.0083518359029	-0.771058666403898	-1.48322909639005
2.0420352248	2.9321531434	-12.3559497775321	-15.5217709372967	-15.2161057537821	-1.39571247847979	-1.72119711855851
2.0420352248	2.9845130209	-17.8947501594379	-19.7083108481311	-22.5625433790747	-2.4902009415322	-1.15077181914225
2.0420352248	3.0368728985	-13.0397907524129	-16.2438880443198	-15.8645731298948	2.88613179813645	-0.0472657654741464
2.0420352248	3.089232776	-10.7932211441356	-18.4995074346253	-11.6002364843198	-2.99603086835453	0.0963394929220807
2.0420352248	3.1415926536	-9.35855282626449	-19.9521382304255	-9.75491591956414	-2.40255336641472	0.452785943487251
2.0943951024	-3.1415926536	-9.35835863582202	-18.6479295223784	-9.90255141303274	0.697959935717052	-2.69332844636958
2.0943951024	-3.089232776	-7.13760462194991	-17.2066437746295	-7.58757582153315	-0.103131342446168	-2.26255960793469
2.0943951024	-3.0368728985	-5.6615716898741	-12.5522558394334	-6.65578259140536	-0.226395010666504	-2.07814562536355
2.0943951024	-2.9845130209	-6.43839838396916	-12.5730973930856	-7.65040927684295	0.503215830801065	-2.17278543626305
2.0943951024	-2.9321531434	-5.75765437173287	-12.0035403248572	-6.93447062073481	1.44492971468307	-2.41734905357901
2.0943951024	-2.8797932658	-3.77909703698644	-16.9870630262907	-3.99170260046026	2.35349530650449	-2.38463663901765
